ID;source;affil;lang;type;comment;upvotes;irony_sarcasm;anger;sadness;stupidity;personas;places;disaster;rhetorical_q;personal;collective;agency;freedom;migration;numbers;sources;threat;morality;failure;illegal;fear;trash;lies;youth;god;
GU4_333;guardian;liberal;british;broadsheet;"The bizarre part of the Brexit negotiations was that Barnier was offering Britain a much better deal than the British government actually wanted. Britain wanted the hardest possible Brexit. The ultimate Brexit goal was maximum economic isolationism; the greatest possible distance between Britain and its most lucrative markets. Add to that the removal of rights that membership of the EU conferred on citizens and a picture emerges of the kind of country that Brexiteers wanted Britain to be. Barnier was Britain's friend, or at least he was a friend of the British people. That's the very opposite of Rees Mogg, Johnson, Frost and company.";78;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
GU4_345;guardian;liberal;british;broadsheet;Yes, Davis looks like that petulant 16 yr old that turns up to class without books, pens and, in his case, intellect;77;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_1634;guardian;liberal;british;broadsheet;Membership of the SM and CU are not within the gifts of Starmer and Reeve to deliver and those to whom that power belongs are highly unlikely to let us rejoin either until such time as they can be certain the UK will never try and leave again. We set out to harm our relationship with Europe. That's what Brexit was and is. The deliberate process of harming external relationships in order to solve internal conflicts. That will not be forgotten for generations, or at least until one or two current generations are at the very least aged out of influence.;75;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_1279;guardian;liberal;british;broadsheet;Time to stop pandering to the Brexit bigots. They had their chance, their moronic project has failed. Time to repair the damage.;74;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
GU4_257;guardian;liberal;british;broadsheet;Brexit is a disaster. Everyone can see brexit is a disaster. The vast majority of the country clearly want brexit dead. So who exactly is Starmer trying to appease by carrying on this self-destructive farce? The right wing Press? The Reform/Far-Right/Conservative headbangers? Newsflash. They'll always hate Labour & attack it regardless of what you do. Stop wasting your time. So why not govern in the best interests of the country, do what the growing majority want, and apply to REJOIN the SM/CU?;74;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU2_472;guardian;liberal;british;broadsheet;If you say so;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU5_3223;guardian;liberal;british;broadsheet;The fact that the young British hikers knew nothing about the referendum tells its own story.;73;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
GU5_3768;guardian;liberal;british;broadsheet;A youth mobility deal is also a vital step back to full membership. Let the young, many of whom who missed out on voting to influence their own future, see what was taken from them.;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
GU2_481;guardian;liberal;british;broadsheet;Your claim that Britain is 'doing fine' is itself an example of extreme Brexit rhetoric. When the Financial Times pointed out that there are countries in Eastern Europe overtaking Britain's median standard of living in spite of being Communist until the 1990s, there was a brief flurry of interest before the right wing media conveniently 'forgot' about the story. But facts are facts. Prior to Brexit it was unthinkable that Britain would have a lower median standard of living than Slovenia. But here we are. And Poland is expected to be the next Eastern European nation to power past Brexit Britain. This is what Brexit has delivered: Eastern European living standards. No wonder it's unpopular. No wonder the parties associated with it had little more than a third of the vote. No wonder the new PM is taking the first steps towards reducing the mountains of Brexit bureaucracy that were an inevitable consequence of Britain's relegation from Europe's top division. It's a lamentable situation for Britain. How on Earth do you equate it with the phrase 'doing fine'?;71;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU5_3754;guardian;liberal;british;broadsheet;The Tories are not fit for office. That's true, they treated the government coffers like their personal cash machine. It's a pity they can't be prosecuted for misuse of public funds? When we saw Sunk et al swanning here there and everywhere in private helicopters we knew they were rinsing us, now we partly know by how much.;71;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;0;
GU5_3798;guardian;liberal;british;broadsheet;Who needs hope and change when you can have austerity and a ban on beer gardens.;71;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU4_308;guardian;liberal;british;broadsheet;It is time that they were given another chance.;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_1422;guardian;liberal;british;broadsheet;It would be really interesting to see calculations made of the financial damage johnson and his goons created by their lies around the whole brexit debacle. The millions of hours wasted, the division it caused in Britain and the predicted cost to repair all of the different facets impacted by the tragic referendum. Its clear that the fatal decision has cost the economy hundreds of billions but that is not the cost of the whole travesty. All really down to one person and his lying manipulation of a very na?ve percentage of the population.;69;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
GU4_307;guardian;liberal;british;broadsheet;If only young people had bothered to vote, huh?;69;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
GU5_3203;guardian;liberal;british;broadsheet;"You have to laugh about the people who bang on about ""sovereignty"" when it is blindingly obvious that our politicians live in a perpetual state of fear of the newspaper owners who sold the Brexit lie. When will a champion rise up, cast of the shackles of the Daily Mail and Telegraph, and point out that not only Brexit was a steaming pile of crap, but that our bananas are no bendier than they were before Brexit.";68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;;0;
GU5_3701;guardian;liberal;british;broadsheet;If it goes bust lots of employees will lose their jobs and the executives who caused the problems will soon be executives elsewhere. My assumption was that if it goes bust then it'll essentially end up being nationalised, because Thames Water customers still need water, and the employees will still be needed to deliver that service. I may be misunderstanding, but in some way surely these employees will still be needed to 'do water' at Thames Water customers.;68;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU4_325;guardian;liberal;british;broadsheet;?...Starmer has boxed himself in by ruling out not only rejoining the EU but also the customs union and the single market. There are plenty of critics, inside the Labour party and beyond, who think this is too cautious and careful.? The key to improving relations with the EU is not defence and security cooperation, which could be achieved within the framework of NATO but getting rid of the Brexit red lines imposed by the Tories and continued by Labour in order to carry favour with the ?hero voters? in the Red Wall, Rejection of rejoining EU SM and CU as well as the proposed youth mobility scheme is dictated by the overriding opposition to the principle of the Freedom of Movement. A rational observer would have concluded that the explosion of immigration post Brexit which didn?t even fill the job vacancies would lead UK politicians to re-evaluate the beneficial impact Freedom of Movement with EU had on UK economy but clearly this has not happened. Labour policy towards the EU is still based on pandering to ignorant Brexit xenophobia which precludes and meaningful reset in UK/EU relations whether or not Starmer keeps Barnier?s number in his contacts list.;67;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
GU4_128;guardian;liberal;british;broadsheet;?Jacob Rees-Mogg declared that Barnier was ?no friend of the UK?.? Hilarious. Let?s face it, the damage done to our country and its standing in the world by Rees Mogg and his mates gives him no place whatsoever calling Barnier no friend of the UK.;64;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_1264;guardian;liberal;british;broadsheet;I despair and frankly I have no idea how we will solve the problem of rejoining the EU. Some stupid people are still claiming brexit is a success because we have our sovereignty back and we control our borders. They are happy to go without treatment by the NHS, increased prices for everything and further cuts to all our services. It is impossible to reason with these morons.;62;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU4_346;guardian;liberal;british;broadsheet;Say what you want about Dominic Cummings but at least had a good summation of Davis: 'thick as mince' and as 'lazy as a toad'.;62;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU5_3383;guardian;liberal;british;broadsheet;Young people dont need to go to Europe, they can go to Kent & Lincolnshire to pick fruit & veg instead, since Brexit we have a shortage of pickers and we need food security. The Government should give young people free rail travel to get to the fields, Kirstie Allsopp can be the Ambassador for this scheme. They can all stay in the Tents that Suella Braverman confiscated from homeless people. They can get badges for picking different things, only the best & most dedicated can hope to achieve the rank of 'Golden Turnip'.;62;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
GU5_3576;guardian;liberal;british;broadsheet;We are now getting evidence, that whatever else they were doing , the Tories, especially since 2016, were not governing this country or properly managing the finances. There does not seem to have been any proper management of departments or even proper consideration of the job of ministers. What they were doing was fighting each other, trying to to grab headlines, thinking up sound bites and caving in the extremes of their party and the right wing press. Trying to cover up the huge mistake of Brexit and the incompetence of Johnson. It was chaos and frankly why anyone would want the thankless task of rectifying it all, beats me. We should be thankful Starmer wants to do it( though after what he has learned he may regret it) and allow him and ministers the time to get to grips with all the problems, prioritise goals and making mid and long term plans to put things right. Overnight magic is utterly impossible.;62;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU5_3753;guardian;liberal;british;broadsheet;Apology from Mr Hunt at all in the offing?;62;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_1377;guardian;liberal;british;broadsheet;No it?s not. But until there is a common consensus across the majority of the political spectrum for a return to the EU, instead of the potential of a rejoin / re-leave seesaw over successive governments there is no chance of the 27 member states agreeing to our return. The swivel-eyed loons, Faragists & Johnsonites as well as the right wing media & GBeebies will continue to switch & spasm at the slightest hint of reunification with our nearest neighbours. I?m not sure how these cultish factions can be sated, unless they can be ignored into irrelevance over a solid period of time. It?s not in our hands. These baby steps will at least set us up in the right direction though, but there has to be a consensus - it can?t be by political stealth that will just be labelled as betrayal.;61;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;
GU4_328;guardian;liberal;british;broadsheet;It's not possible to cherry-pick the EU from the outside. There is no such thing as simply joining the single market or the customs union. There was a brief window to negiotate a bespoke deal in the exit agreement, but the Tories chose hard Brexit and confrontation instead. Now, that ship has sailed and is halfway around the World.;61;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU5_3271;guardian;liberal;british;broadsheet;Starmer is not betraying Brexit, he is trying to improve an absolute shit show that has blown a multi billion pound hole in our GDP, divided our society beyond imagination, and made Britain an object of pity and ridicule the world over. He can go to Berlin every week in my view. https://x.com/bmay/status/1828732560446214152 Maybe the odd trip to Paris, Rome, Brussels etc as well. What a moronic mantra this ?Betraying Brexit? is anyway What does it even mean? It's a slogan for idiots Having a functioning relationship with our nearest neighbours is not betraying anything Finding ways to improve travel and trade is not betraying anything It's making the best of a mess that's been inflicted on us by the Tories.;61;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
GU4_278;guardian;liberal;british;broadsheet;?We thought we?d seen the last of ?Monsieur Barnier? after the Brexit negotiations ? where he was determined to get Britain the worst possible deal,? said the Tory MP John Hayes I guess it's not strictly paranoia, if you're too thick to realise that someone really is working for the other side in a two-sided negotiation.;60;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU4_006;guardian;liberal;british;broadsheet;Davis not even having a pen summed it all up - as arrogant as he is ignorant.;59;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_1502;guardian;liberal;british;broadsheet;Starmer and his team seem far more ocncerned about being in power than doing anything with it. Or at least anything that will bring about positive change. The main concerns seem to revolve around what Reform voters want and care about, rathher than the 90% of the population. This is such a wrong headed approach, for two reasons. Firstly, the election is over, power, absolute power even, has been achieved. Secondly, if they did do the things that would improve peoples lives - investment in public services, agree to things like youth mobility schemes - then the threat from these Reform voters will go away because people wont need to be worrying about how crap their lives are anymore. The other take from this is that T. Blair is not worried about a Trump presidency. No doubt he sees it as an opportunity.;58;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;
GU1_1632;guardian;liberal;british;broadsheet;It means stealing from mother earth. Exploiting humans, animals, plants, planets for producing more useless stuff and throw it away.;58;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU4_296;guardian;liberal;british;broadsheet;I suspect that Macron appointed Barnier partly because he is an intelligent and focussed negotiator mand problem solver, and partly as yet another attempt to wrongfoot his opponents. The fact that Barnier - no fool - has taken up the challenge suggests it is not entirely a fool's errand, though I find it hard to see how it will succeed. However UK anti EU rabble rousers should get it into their tiny minds that the UK iis probably the last thing on either MNacron or Barnier's mind.;58;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU2_470;guardian;liberal;british;broadsheet;The country is not 'reeling' from a hard Brexit. The country is doing fine and so is the EU. The current arrangement suits everyone apart from diehards on either side. Please stop extreme rhetoric.;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU4_337;guardian;liberal;british;broadsheet;Well it didn't take the jury long to rule that Truss was Britain's foe, and the voters of South West Norfolk obviously agree..;57;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_1453;guardian;liberal;british;broadsheet;It would help of course if Starmer didn?t make statements like ?we will never rejoin the EU in my lifetime? wouldn?t it? I?m afraid with both Starmer and Reeves, what you see is not what you get.;56;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_148;guardian;liberal;british;broadsheet;"The recent statement by Keir Starmer opposing UK membership of the ERASMUS+ programme is a double whammy and utterly self-defeating. ERASMUS+ is open to non-EU member states and six such states are full members (Norway, Iceland, Liechtenstein, Serbia, Turkiye and North Macedonia) with a large number of other states associated with elements of the programme. Particularly noteworthy is Norway, which has twice rejected EU membership in referenda but has never interpreted that vote as a refusal to engage in cooperation with its neighbours. But the second element of Starmer's rejection of ERASMUS+ is that he is doing so on behalf of the UK government, which ONLY has responsibility for education and training in England. Under the UK state's supposedly ""permanent devolution settlement"", the devolved governments in Scotland, Cymru-Wales and N. Ireland are responsible for education and training in their areas and under previous ERASMUS+ programmes played a role in stimulating participation through their support for universities, colleges, schools and training programmes. Scotland in particular was the biggest per capita participant in ERASMUS+, due not just to enthusiastic internationalism (as shown in the Brexit vote) but also the fact that the Scottish education system is distinctly different to the rest of the UK and modelled very much on European lines, particularly the 6 years of secondary schooling and 4 years of university undergraduate degrees (unlike the 7+3, or rather 5+2+3, unique model in rest of UK). This makes for greater synchronisation with European partners. N. Ireland's Assembly and the Scottish Parliament also have devolved responsibility for their legal system as well as education. In the case of Scotland, the separateness of Scottish legal and education systems is enshrined in the Acts of Union of 1707, a constitutional settlement that Starmer claims to respect and defend. So it comes as a significant constitutional jarring that the European Commission will only accept the UK government legal underpinning as a participant ""country"" in the ERASMUS+ programme. No doubt this Commission rejection of UK nations participating in the ERASMUS+ programme came on the back of a need to secure the Windsor Agreement/NI Protocol with the UK government, and probably also not upsetting other EU states formed of more than one national entity. But it's in contradiction with the ""variable geometry"" of the EU in accepting member states can have territories with a different relationship with EU rules and regulations (eg French Guyana is a full participant in the EU despite being in South America; the Faroe Islands is part of Denmark buty not part of the EU, has just been accepted into the Horizon research programme but has chosen NOT to to be in ERASMUS+ though as all Faroese can have EU passports; previously Gibraltar also had a different relationship to other dependent territories of the UK such as Jersey; Aland Islands ... etc etc). The government of the Republic of Ireland EU member state has budgeted millions of Euros to provide participation in ERASMUS+ for anyone living in the territory of N. Ireland following UK departure and their right to do this is accepted by the European Commission and UK government. So the question is: since Starmer claims to want to ""reset"" relations with both the UK devolved parliaments/governments and with the EU, has he consulted with the Scottish and Welsh government ministers responsible for education and training about his veto of them joining ERASMUS+? And if not, why does he think the UK government with responsibility only for England on this matter within the UK state, has the right to veto an important aspect of devolved government education and training policy - because the European Commission lets him get away with it?";55;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU4_071;guardian;liberal;british;broadsheet;"Barnier no friend of the UK. I would recommend to anybody reading Michel Barnier's ""Brexit Diaries"". It is an excellent book - be it from the EU perspective. Certainly not the foam flecked diatribes full of inaccuracies and lies which UK citizens have been subjected to for the past 4 and a half years. The position of the EU was largely that it was the UK who left the EU, not the EU who had left the UK ? and in consequence, the EU really did not need to offer the UK anything ? let alone allow it to cherry pick and retain the aspects of EU membership that suited it, whilst not being obliged to comply with the rules. Regarding 'hating Britain', notwithstanding the red lines that Theresa May drew up which boxed the UK into a very tight corner and closed many doors, Michele Barnier is quite sympathetic towards her in the book, and laments that she spent more time having to deal with those in her own party whose interests were more related to their own fortunes than the benefit of the UK. It is possibly not necessary to say more about the efforts of team Johnson than they were often viewed as opportunistic, bombastic, na?ve and childish.";55;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_1629;guardian;liberal;british;broadsheet;You don't understand what growth means in Economic terms.;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU4_004;guardian;liberal;british;broadsheet;Starmer was a Remainer and advocated a second referendum. When he became leader in 2020 the UK had already left the EU as Corbyn had wanted. There is no easy way back and the very limited freedom of movemrnt that the EU has offered for the under 30s wouldn't give access to the single market/cu, the real prize. I know one thing about Bernier, he is a perfect gentleman. Says who? A woman I knew who danced with him. She used to organise trade fairs and such. Would you dance with the likes of Johnson or any Tory for that matter.;54;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU2_475;guardian;liberal;british;broadsheet;"The UK is a de facto failed state; criterion exist to enable assessment of this. The only contraindication is that the UK is still able to reliably collect tax revenues... well, from individuals anyway. I'm unsure on what basis you conclude that the territory formerly known as the UK is ""doing fine"".";53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
GU2_501;guardian;liberal;british;broadsheet;Yep. They shat the bed and went down the pub leaving someone else to change the sheets.;53;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU5_3569;guardian;liberal;british;broadsheet;?Meanwhile, the Office for Budget Responsibility, backed by independent economists, has said its forecast for a 15% reduction in trade as a result of Brexit was ?broadly on track?.? I wonder what a 15% reduction in trade does to government revenues? I hope the EU relationship makes it onto the conference agenda this year.;53;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
GU5_3635;guardian;liberal;british;broadsheet;Analysing three years of financial records, the IFS found the Home Office had told parliament at the start of each year it needed an average ?110m to cover the UK?s asylum, border, visa and passport operations. However, it ended up spending vastly more: an average of ?2.6bn a year The chancellor claimed last month she was facing a ?22bn ?hole? in the public finances left by the Tories, triggering a furious row with her predecessor, Jeremy Hunt, who dismissed the claims as ?absolute nonsense?. What a surprise! Looks like public apologies are due from Hunt and the many other Cons that dismissed Reeves claims as rubbish. Further point - no sign of this on Daily Mail site and the Express article frames it as a current issue rather than a historic one and blame Labour for not having sorted it out.;53;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
GU4_135;guardian;liberal;british;broadsheet;"As an EU citizen (Dutch), even I can see why that too is just not a workable position. It would put Starmer and, by extention, the UK into too weak a negotiating position. You may see the elephant in the room, you may smell it, you may look on in horror at all the good porcelain laying shattered and broken on the floor; but you do not speak of the elephant in the room. On the EU's end it is pure diplomacy, that could also be seen as meddling in the domestic affairs of the UK - reform would certainly paint it as such. It is simple political survival on the side of the UK.";52;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_159;guardian;liberal;british;broadsheet;"Is Sir Keir Starmer?s cautious ?reset? with Europe enough to undo the damage done by Brexit? It is interesting how major issues like this are seen in a totally different light in other countries. Brexit is, actually, not the main issue from a European viewpoint, certainly from what I read of the French, Belgium, and Spanish press. EU countries simply do not trust the UK, as simple as that. Brexit was simply the culmination of decades of the UK insisting on exemptions, most of which on social laws which are one of the bedrocks of the EU, and the constant noise in the UK's successive governments depicting the EU as the stupid despotic enemy. The UK was treating the EU as a ""business club"" which they could not totally dominate, whereas the EU has, from its inception, be a ""social integration"" movement to avoid another World War starting on the European continent. The business element came later, followed by infrastructure, etc, etc. So Brexit was just the drop too many and, put simply, there are now two, if not three generations of people in the EU who do not want the UK back in the EU. It gets worse, on top of the Tories mismanaging the finances of this country, a burning topic at the moment, they did not even keep their side of the Brexit separation agreement, so while Starmer's Labour government is making noises about a ""reset"", the EU is pushing back with ""Please, fully fulfil your side of the Brexit agreement before we start talking about ""reset"" - we weren't able to ever trust you fully for 43 years, we were proved right, if you want a ""reset"", let's talk about you at least sticking to your side of the Brexit separation agreement"". So this headline should really read : ""Is Sir Keir Starmer?s cautious ?reset? with Europe enough to undo the damage done of 43 years of strained relations with the EU ?""";51;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_1631;guardian;liberal;british;broadsheet;"It's all the same righwing nonsense. Implement rightwing policies and keep them in place. Then make up excuses for things they have done to look better by using language like 'tough decisions', 'good for Britain' and language like there is no other than the rightwing option by using words like 'must', 'can't' etc. And what has happened in the end? The right have implemented the rightwing policies, kept them in place, caused problems, blamed others and made up excuses. The facts, what they have done, are real. What the reasoning/excuses are just reasoning and excuses. They are contrary to facts, what the right do, and what they say, like ""we must"", ""we can't"" etc. They just don't want to make actually tough decisions and take action. They just want to continue the rightwing nonsense because that's easier for THEM. Who gives a f about others, like poor people? The lack of empathy is always the same for every selfish rightwinger; the right do what they want and do NOT decide to do what is good, what is needed; what is actually hard.";51;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU4_280;guardian;liberal;british;broadsheet;Odd how folk who wanted sovereignty for the UK seem think that sovereign decsions made by other sovereign states exercising their sovereignty is their business. Brexit doesn't mean France owes the UK a favour.;51;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU5_3266;guardian;liberal;british;broadsheet;Lovely photos of Nigel supping a pint of bitter with a fag in his hand adorning the right wing rags today. Why can't more people see through this manipulative bullshit!;51;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_022;guardian;liberal;british;broadsheet;"?Brexit has had a negligible impact on UK-EU trade? Right. Which is why so many businesses have decamped to Europe because of intolerable Brexit red tape.

You do post some claptrap.";50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_944;guardian;liberal;british;broadsheet;I left the UK for the continent when I could. Very soon I will have EU citizenship and the full rights I once enjoyed (and actually needed for my work). It has proved to be both painful and quite costly. I am viewed quite differently by citizens of EU countries who now consider all things British as a bit of a joke. Boris was here in Greece this week. His son had some unspecified injury that required treatment. Of course, he was all smiles in the press photos and dressed like an utter slob. After the family departed from the hospital, reportedly Boris told Greek Health Minister Adonis Georgiadis that the services offered by the Greek National Health System were superior to those of the British healthcare system. I will express my opinion of Boris in Cockney Slang: What a complete and utter Kuwaiti Tanker.;50;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU2_502;guardian;liberal;british;broadsheet;Joined by their opposite numbers at the other end of the political spectrum furious that the country hasn't been transformed in the first two months of a new government.;50;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU4_136;guardian;liberal;british;broadsheet;They?ve placed their entire political programme on getting growth. Re-joining the EU would deliver that growth. Starmer keeps saying he?s a pragmatist. What could be more pragmatic than rejoining after what was a very cleared flawed and corrupt non binding referendum?;50;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_018;guardian;liberal;british;broadsheet;Well, to start with, how about: access to a high value market of 400 million - and the absence of access (or even the prospect of access) to any other market of comparable size and value on equal terms.;49;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU5_3799;guardian;liberal;british;broadsheet;a ban on beer gardens Starmer is banning beer gartdens? Who knew?;49;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU4_294;guardian;liberal;british;broadsheet;the EU needs to radically change for us to accept it. Ah British exceptionalism at its finest. Your views on the EU are a minority view you?ve just always been a noisy minority.;48;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU4_310;guardian;liberal;british;broadsheet;I significant share were too young to have a vote in 2016, including at least one who is now an MP.;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_1509;guardian;liberal;british;broadsheet;Rejoining isn?t realistically within the scope of this Parliament ? even assuming the EU 27 were ready to just welcome us back. CU/SM is a more realistic objective. But Starmer needs to be setting out the plans now.;47;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_1522;guardian;liberal;british;broadsheet;The eu has said the door is always open. Former negiator said so and EU president has also said so. There are lots of options that the uk could get, but it cant cherry pick. Uk could get a bespoke deal similar to norway with SM access. Not in EFTA but a similar deal with must uk as member. Call it UKFA or similar.;47;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU4_116;guardian;liberal;british;broadsheet;Brexit was a massive act of self harm , the referendum forced onto us by the squabbling, crazy tory party delinquents fighting amongst itself as usual. They fractured this country and from that we must now try to recover, but I don't see it being a quick fix as some think or even that it will happen at all.;47;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU5_3225;guardian;liberal;british;broadsheet;Indeed. And to conflate 2 topics, those who bleat about the smoker's freedoms feel nothing like the rage I feel at having my freedom removed and, more importantly, my grand children's freedom removed, to live, work, travel and study in 27 neighbouring countries.;47;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_1546;guardian;liberal;british;broadsheet;And freedom of movement. An amazing freedom take away from 48% by a rabble chasing liars.;46;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;
GU1_1610;guardian;liberal;british;broadsheet;Nice to agree with you for a change. It would seem that having lost the Tories as their whipping boy, those here have turned on Starmer and co. to get their clicks and column inches. The consequence of this Labour government being brought down, which is the desire I'm getting from may pieces here, could mean we never get another Labour government in our lifetime. I do wish they'd pull their necks in, at least for Labour's first year in office.;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU2_441;guardian;liberal;british;broadsheet;Studies of right wing populism, on both sides of the Atlantic, reveal that its supporters represent the least educated sections of the electorate. They reveal too that right wing populism is the most likely source of that misinformation. Put these two together and add a third factor, the rise of technology and the ease of disseminating misinformation through social media and you have the recipe for the simultaneous rise of populism which Mr.Behr describes. The answer then, lies in a highly effective state education system which ensures that all sections of the electorate are equally informed. Following 14 years of deliberate neglect our own state education has been severely curtailed and it is the poorest sections of society which suffer the most as a result. Throughout that same period our private schools have continued to thrive, many maintaining their reputation as the best in the world, but they are exclusive, the domain of the wealthy. To attend Eton, the school which has produced so many of our conservative leaders, now costs almost ?60 000 a year. While such an unequal system remains our unrepresentative politics will perpetuate with only occasional lapses into what we have now, although even that has been shown to be increasingly obeisant to wealth and the right wing trend. The most effective way to break this glaring injustice is not to disenfranchise the private schools but to incorporate them into the state sector, providing every pupil with equal opportunities and simultaneously educating the entire electorate, flooding it with knowledge, fact and truth instead of the blinding misinformation and conspiracy theories which are presently threatening to further destabilise our already dangerously fractured world.;46;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
